Link,Size (KB),# of Outlinks,Content Type
https://www.foxnews.com/entertainment/dolly-parton-grew-up-focusing-god-music-food.print,135.5146484375,76,text/html
https://www.foxnews.com/media/kayleigh-mcenany-jennifer-rubin-anderson-cooper-trump-kids-school,219.1064453125,327,text/html
https://www.foxnews.com/politics/biden-wins-presidency-trump-fox-news-projects,285.82421875,340,text/html
https://www.foxnews.com/media/kayleigh-mcenany-cnn-anderson-cooper-false-claim-husband-shouted.print,107.1845703125,76,text/html
https://www.foxnews.com/entertainment/celebrity-low-profile-relationships.amp,185.9560546875,285,text/html
https://www.foxnews.com/entertainment/emma-stone-wants-called-her-real-name-cant-anymore,239.44921875,345,text/html
https://www.foxnews.com/category/entertainment/saturday-night-live,121.6337890625,351,text/html
https://www.foxnews.com/entertainment/dolly-parton-country-music-singer,253.7958984375,340,text/html
https://www.foxnews.com/entertainment/producers-spider-man-did-not-know-zendaya-auditioned-film-though-famous,246.0166015625,347,text/html
https://www.foxnews.com/category/organization/netflix,133.2783203125,363,text/html
https://www.foxnews.com/entertainment/celebrity-couples-who-met-dating-apps,263.6650390625,357,text/html
https://www.foxnews.com/category/person/zendaya,133.3427734375,363,text/html
https://www.foxnews.com/video/6344901500112,68.9482421875,65,text/html
https://www.foxnews.com/entertainment/celebrity-low-profile-relationships.print,146.6357421875,89,text/html
https://www.foxnews.com/video/6326208881112,68.90234375,65,text/html
https://www.foxnews.com/entertainment/brian-austin-green-believes-luke-perrys-death-stroke-best-thing-under-circumstances,243.8662109375,347,text/html
https://www.foxnews.com/entertainment/carmen-electra-onlyfans-empowering-safe-haven-creators-own-boss,255.8203125,347,text/html
https://www.foxnews.com/entertainment/hollywood-exit-why-chris-hemsworth-tom-holland-bryan-cranston-left-spotlight-after-skyrocketing-fame,313.630859375,361,text/html
https://www.foxnews.com/entertainment/christy-turlington-joins-kate-winslet-julia-roberts-meryl-streep-slamming-plastic-surgery-hollywood,288.3818359375,350,text/html
https://www.foxnews.com/entertainment/love-island-us-edition-11-singles,272.31640625,340,text/html
https://www.foxnews.com/video/6313204751112,63.576171875,65,text/html
https://www.foxnews.com/entertainment/love-island-host-ariana-madix-joins-dolly-parton-megan-fox-coming-clean-about-plastic-surgery.print,181.3935546875,86,text/html
https://www.foxnews.com/entertainment/elle-king-makes-her-first-return-stage-since-drunken-dolly-parton-birthday-tribute-performance,246.791015625,346,text/html
https://www.foxnews.com/entertainment/elle-king-sobbed-after-drunken-dolly-parton-birthday-tribute-performance-admits-mortified.print,148.4013671875,79,text/html
https://www.foxnews.com/entertainment/vanderpump-rules-star-ariana-madix-looked-great-after-reunion-jax-taylor-says,256.580078125,346,text/html
https://www.foxnews.com/entertainment/elle-king-breaks-silence-on-social-media-about-dolly-parton-performance-backlash-im-human,257.1435546875,353,text/html
https://www.foxnews.com/entertainment/dolly-parton-hoping-jennifer-aniston-can-find-way-include-original-cast-9-5-remake.print,134.009765625,75,text/html
https://www.foxnews.com/entertainment/elle-king-high-level-pain-drunken-dolly-parton-birthday-tribute-performance.print,139.533203125,76,text/html
https://www.foxnews.com/entertainment/dolly-parton-hoping-jennifer-aniston-can-find-way-include-original-cast-9-5-remake.amp,164.5869140625,271,text/html
https://www.foxnews.com/entertainment/elle-king-high-level-pain-drunken-dolly-parton-birthday-tribute-performance.amp,165.1181640625,272,text/html
https://www.foxnews.com/entertainment/dolly-parton-9-to-5-sequel-dropped,217.4521484375,347,text/html
https://www.foxnews.com/entertainment/lily-tomlin-jokes-that-she-doubts-shell-live-to-see-9-to-5-sequel-with-dolly-parton,209.28515625,342,text/html
https://www.foxnews.com/entertainment/friends-star-jennifer-aniston-sets-boundaries-comes-auditioning,239.4970703125,355,text/html
https://www.foxnews.com/person/l/maria-lencki,144.5986328125,385,text/html
https://www.foxnews.com/media/dolly-parton-unveils-exciting-new-dollywood-attraction-memorial-day-weekend.print,121.78125,72,text/html
https://www.foxnews.com/entertainment/blake-sheltons-return-the-voice-dependent-dream-scenario,248.45703125,348,text/html
https://www.foxnews.com/entertainment/john-legend-interviewed-by-luna-8-year-old-daughter-finale-the-voice,241.109375,345,text/html
https://www.foxnews.com/entertainment/gwen-stefani-blake-sheltons-beautiful-oklahoma,270.853515625,352,text/html
https://www.foxnews.com/entertainment/blake-shelton-weird-pep-talk-billy-ray-cyrus-toughen-up,239.3134765625,347,text/html
https://www.foxnews.com/entertainment/shakira-says-there-was-lot-sacrifice-love-relationship-ex-gerard-pique,248.189453125,353,text/html
https://www.foxnews.com/category/person/shakira,133.375,363,text/html
https://www.foxnews.com/entertainment/adam-levine-returns-the-voice-cashing-ozempic-exposure-expert,291.875,363,text/html
https://www.foxnews.com/media/usa-today-newspapers-quietly-delete-gop-senators-op-ed-trans-athletes-without-telling-him,255.8486328125,332,text/html
https://www.foxnews.com/video/6353605478112,71.2197265625,71,text/html
https://www.foxnews.com/entertainment/dolly-parton-plans-broadway-comeback-2026-musical-inspired-life.print,114.0302734375,72,text/html
https://www.foxnews.com/entertainment/american-idols-original-winner-kelly-clarkson-reveals-shed-return-after-quitting-rival-show-voice,248.2587890625,350,text/html
https://www.foxnews.com/video/6328149030112,68.8095703125,65,text/html
https://www.foxnews.com/video/6328146975112,69.142578125,65,text/html
https://www.foxnews.com/entertainment/dolly-parton-plans-broadway-comeback-2026-musical-inspired-life.amp,154.953125,267,text/html
https://www.foxnews.com/entertainment/country-singer-blake-shelton-embraces-family-life-step-back-hollywood,303.3984375,357,text/html
https://www.foxnews.com/video/6328148528112,68.787109375,65,text/html
https://www.foxnews.com/entertainment/blake-shelton-celebrates-walk-fame-star-says-nothings-official-unless-gwens-part,281.0654296875,349,text/html
https://www.foxnews.com/entertainment/blake-shelton-exits-voice-niall-horan-working-champion-country-star.amp,179.0751953125,275,text/html
https://www.foxnews.com/video/6328153007112,69.6044921875,65,text/html
https://www.foxnews.com/entertainment/blake-shelton-exits-voice-niall-horan-working-champion-country-star.print,153.986328125,82,text/html
https://www.foxnews.com/entertainment/reba-mcentires-relationship-comes-full-circle-new-sitcom-starring-boyfriend-rex-linn,237.2841796875,349,text/html
https://www.foxnews.com/entertainment/blake-shelton-leaving-the-voice-after-season-23.print,133.041015625,76,text/html
https://www.foxnews.com/entertainment/the-voice-winning-coach-reba-mcentire-shares-advice-success-lifes-too-short-dragged-down,243.2275390625,348,text/html
https://www.foxnews.com/entertainment/reba-mcentire-doesnt-have-much-faith-marriage-two-failed-attempts-would-marry-beau-rex-linn,243.6474609375,347,text/html
https://www.foxnews.com/entertainment/blake-shelton-leaving-the-voice-after-season-23.amp,155.7451171875,272,text/html
https://www.foxnews.com/video/6342098033112,71.3759765625,72,text/html
https://www.foxnews.com/entertainment/blake-shelton-announces-back-honky-tonk-tour-carly-pearce-jackson-dean,236.205078125,344,text/html
https://www.foxnews.com/category/person/kelly-clarkson,121.6064453125,351,text/html
https://www.foxnews.com/video/6330236860112,70.3603515625,68,text/html
https://www.foxnews.com/video/6336677411112,70.521484375,68,text/html
https://www.foxnews.com/category/person/gwen-stefani,122.099609375,351,text/html
https://www.foxnews.com/entertainment/blake-sheltons-return-the-voice-dependent-dream-scenario.amp,158.76171875,273,text/html
https://www.foxnews.com/entertainment/heidi-klum-tim-gunn-amazon-reality-series-making-the-cut,216.6357421875,345,text/html
https://www.foxnews.com/entertainment/dolly-parton-defends-elle-king-drunken-grand-ole-opry-performance,250.2666015625,347,text/html
https://www.foxnews.com/video/6317219710112,69.3232421875,65,text/html
https://www.foxnews.com/entertainment/friends-star-jennifer-aniston-sets-boundaries-comes-auditioning.amp,158.3076171875,273,text/html
https://www.foxnews.com/entertainment/adam-levine-return-the-voice,233.8095703125,352,text/html
https://www.foxnews.com/entertainment/anne-hathaway-felt-gross-making-out-10-guys-audition,238.8935546875,348,text/html
https://www.foxnews.com/category/entertainment/friends,122.427734375,351,text/html
https://www.foxnews.com/entertainment/reba-mcentire-reveals-surprising-family-tradition-solo-cups,243.244140625,345,text/html
https://www.foxnews.com/entertainment/gwen-stefani-gets-candid-on-escaping-to-blake-sheltons-oklahoma-ranch-its-very-tribal,216.7919921875,338,text/html
https://www.foxnews.com/entertainment/sofia-vergara-admits-divorce-contributed-interesting-very-difficult-year,281.8623046875,350,text/html
https://www.foxnews.com/entertainment/gwen-stefani-shows-how-blake-shelton-marriage-just-works-despite-different-interests,244.6328125,349,text/html
https://www.foxnews.com/entertainment/adam-levine-returns-the-voice-cashing-ozempic-exposure-expert.amp,192.416015625,281,text/html
https://www.foxnews.com/entertainment/jelly-roll-felonies-prevent-him-booking-gigs-overseas,246.6484375,348,text/html
https://www.foxnews.com/entertainment/pop-star-meghan-trainor-release-new-album-timeless-more-mature-empowerment-anthems,235.4345703125,341,text/html
https://www.foxnews.com/entertainment/kelly-clarkson-leaves-los-angeles-fresh-start-struggling-divorce,232.4267578125,346,text/html
https://www.foxnews.com/entertainment/country-singer-blake-shelton-embraces-family-life-step-back-hollywood.amp,188.890625,281,text/html
https://www.foxnews.com/entertainment/gwen-stefani-blake-shelton-relationship-divorce-gavin-rossdale,228.3984375,353,text/html
https://www.foxnews.com/entertainment/carson-daly-officiated-blake-shelton-gwen-stefani-wedding,237.3525390625,351,text/html
https://www.foxnews.com/entertainment/meghan-trainor-shares-one-thing-annoys-her-about-husband-youre-ruining-my-day,244.1650390625,346,text/html
https://www.foxnews.com/entertainment/gwen-stefani-blake-shelton-sons-wedding-photo,225.6787109375,348,text/html
https://www.foxnews.com/entertainment/blake-shelton-celebrates-walk-fame-star-says-nothings-official-unless-gwens-part.amp,173.0224609375,271,text/html
https://www.foxnews.com/video/6327332068112,69.236328125,65,text/html
https://www.foxnews.com/entertainment/stars-weve-lost-2023,749.0654296875,372,text/html
https://www.foxnews.com/entertainment/acm-awards-red-carpet-miranda-lambert-yellowstones-lainey-wilson-show-some-skin-country-music,286.755859375,351,text/html
https://www.foxnews.com/entertainment/blake-shelton-celebrates-walk-fame-star-says-nothings-official-unless-gwens-part.print,148.814453125,77,text/html
https://www.foxnews.com/entertainment/reba-mcentire-doesnt-have-much-faith-marriage-two-failed-attempts-would-marry-beau-rex-linn.amp,157.3505859375,272,text/html
https://www.foxnews.com/entertainment/reba-mcentire-doesnt-have-much-faith-marriage-two-failed-attempts-would-marry-beau-rex-linn.print,129.5517578125,76,text/html
https://www.foxnews.com/entertainment/the-voice-winning-coach-reba-mcentire-shares-advice-success-lifes-too-short-dragged-down.amp,164.2529296875,272,text/html
https://www.foxnews.com/food-drink/twin-cities-taverns-turn-cheeseburger-inside-out-ooey-gooey-sensation,248.30859375,340,text/html
https://www.foxnews.com/entertainment/dolly-parton-used-profits-from-whitney-houstons-i-will-always-love-you-to-buy-office-in-black-neighborhood,227.7412109375,348,text/html
https://www.foxnews.com/us/grammy-nominees-miley-cyrus-kelly-clarkson-kelsea-ballerini-redefine-divorce-album,229.083984375,328,text/html
https://www.foxnews.com/entertainment/gwen-stefanis-ex-gavin-rossdale-admits-shame-over-divorce-wishes-they-had-more-connection,260.29296875,356,text/html
https://www.foxnews.com/entertainment/gwen-stefani-birth-third-son-first-several-miracles-battling-so-much-insecurity,245.0234375,346,text/html
https://www.foxnews.com/entertainment/blake-shelton-explains-taken-back-seat-planning-perfect-mothers-day-gwen-stefani,235.357421875,347,text/html
https://www.foxnews.com/entertainment/gwen-stefani-cancels-atlantic-city-concert-due-injury-consulting-doctors,258.9765625,349,text/html
https://www.foxnews.com/entertainment/blake-shelton-announces-back-honky-tonk-tour-carly-pearce-jackson-dean.amp,160.748046875,269,text/html
https://www.foxnews.com/video/6353472356112,66.0869140625,65,text/html
https://www.foxnews.com/entertainment/taylor-swift-travis-kelce-gwen-stefani-blake-shelton-bring-romance-photos,323.59765625,361,text/html
https://www.foxnews.com/entertainment/kelly-clarkson-drew-barrymore-sharon-stone-dating-nightmares-include-catfishing-heroin-addicts,276.25390625,356,text/html
https://www.foxnews.com/category/person/maren-morris,121.7998046875,351,text/html
https://www.foxnews.com/entertainment/kelly-clarksons-weight-loss-motivated-being-pre-diabetic,240.57421875,347,text/html
https://www.foxnews.com/entertainment/celine-dion-billy-joel-kelly-clarksons-kids-steal-spotlight-on-red-carpet-photos,249.685546875,348,text/html
https://www.foxnews.com/entertainment/meghan-markle-sneakily-let-kelly-clarkson-huge-fan,237.6259765625,353,text/html
https://www.foxnews.com/entertainment/maren-morris-defends-taking-toddler-tofamily-friendly-drag-show-completely-harmless,243.8330078125,346,text/html
https://www.foxnews.com/entertainment/kelly-clarkson-drops-financial-hammer-on-ex-brandon-blackstock-in-acrimonious-divorce,275.3291015625,350,text/html
https://www.foxnews.com/entertainment/carly-pearce-career-success-divorce-country-music-industry,233.7255859375,347,text/html
https://www.foxnews.com/entertainment/kelly-clarkson-admits-taking-weight-loss-drug-blood-work-got-so-bad,241.931640625,351,text/html
https://www.foxnews.com/entertainment/blake-shelton-loses-game-failing-guess-gwen-stefani-lyrics,229.7744140625,356,text/html
https://www.foxnews.com/entertainment/ariana-grande-blake-shelton-text-messages-replace-the-voice,225.4501953125,348,text/html
https://www.foxnews.com/video/6295875426001,69.66015625,65,text/html
https://www.foxnews.com/entertainment/blake-shelton-announces-back-honky-tonk-tour-carly-pearce-jackson-dean.print,119.685546875,73,text/html
